"","Zip Code","Latitude","Longitude","Electric Consumption Average (KWH)","Electric Average Charge"
"1601",10465,40.82162876,-73.82355793,9458.13559322034,1240.05220338983
"1602",10465,40.82044707,-73.82336825,18694.5762711864,2501.41576271186
"1603",10465,40.81923826,-73.82335256,20016.9491525424,2658.11444915254
"1604",10465,40.82163408,-73.82299937,28509.8305084746,4142.86072033898
"1605",10465,40.8193835,-73.82284185,20147.7966101695,2698.72144067797
"1606",10465,40.82328263,-73.82280524,22155.3145336226,2952.65657266811
"1607",10465,40.8206435,-73.8227825,22956.2441314554,3009.66450704225
"1608",10465,40.82183254,-73.82242029,20714.7457627119,2688.28275423729
"1609",10465,40.81953799,-73.82241195,7366.94915254237,1005.32754237288
"1610",10465,40.81960091,-73.82220792,6602.37288135593,883.741525423729
"1611",10465,40.82266084,-73.82215249,19113.8983050847,2574.44881355932
"1612",10465,40.82192004,-73.82204951,6707.37288135593,875.582161016949
"1613",10465,40.82206531,-73.82154946,5825.59322033898,759.094194915254
"1614",11367,40.73224855,-73.81465952,11924.6280991736,1624.00194214876
"1615",11367,40.73188275,-73.81459889,19944.7933884298,2714.60826446281
"1616",11367,40.73065299,-73.81455604,19502.8099173554,2687.69053719008
"1617",11367,40.73353657,-73.81453944,15547.7685950413,2106.76140495868
"1618",11367,40.73396258,-73.81448678,15544.4628099174,2125.73359504132
"1619",11367,40.73475487,-73.81430863,34815.867768595,4765.04123966942
"1620",11367,40.73073553,-73.81410607,13734.5454545455,1872.72884297521
"1621",11367,40.73434742,-73.81389663,54211.5702479339,7319.36913223141
"1622",11367,40.73229983,-73.81369134,49525.6198347107,6568.37413223141
"1623",11367,40.73128484,-73.81310074,13800.6611570248,1861.41388429752
"1624",11367,40.73105054,-73.81291286,13071.7355371901,1807.49520661157
"1625",11365,40.73591596,-73.81256211,20638.5371900826,2827.00417355372
"1626",11367,40.73074503,-73.81253696,13274.7107438017,1802.30723140496
"1627",11367,40.73256507,-73.81223414,20730.5785123967,2853.48454545455
"1628",11367,40.73163702,-73.8122295,11950.7438016529,1638.14285123967
"1629",11367,40.73049772,-73.81191514,13837.3553719008,1891.97991735537
"1630",11367,40.7318841,-73.81187616,13698.1818181818,1865.24466942149
"1631",11365,40.73605393,-73.81187222,21380.4958677686,2884.82545454545
"1632",11365,40.73289659,-73.81154752,14870.0826446281,2007.55801652893
"1633",11365,40.73645086,-73.8114975,15510.0826446281,2100.19033057851
"1634",11365,40.73117893,-73.81128044,19981.8181818182,2700.90458677686
"1635",11365,40.73153059,-73.81107752,19780.826446281,2658.99814049587
"1636",11365,40.73374912,-73.81102205,57679.3388429752,7725.86272727273
"1637",11365,40.73293425,-73.81095324,16052.8925619835,2139.87809917355
"1638",11365,40.73476585,-73.81090128,42767.7685950413,5731.44458677686
"1639",11365,40.73590386,-73.81088541,19428.4297520661,2631.44756198347
"1640",11693,40.58792046,-73.81088349,362179.048611111,58515.5779861111
"1641",11693,40.5895593,-73.80916531,17920,3294.45625
"1642",11693,40.589473,-73.80881473,13440,2421.85125
"1643",11693,40.58924748,-73.80829602,9245.71428571429,1777.73285714286
"1644",11693,40.58847506,-73.80827629,11412.380952381,2350.16642857143
"1645",11692,40.59110763,-73.80017053,81397.5939849624,12905.0251879699
"1646",11432,40.70645586,-73.79885242,4305.47628865979,587.375051546392
"1647",11433,40.69831661,-73.79608329,6477.21518987342,821.12670886076
"1648",11433,40.69731886,-73.79588831,9333.12252964427,1145.5566798419
"1649",11433,40.6977583,-73.79567971,14634.0928270042,1852.24417721519
"1650",11433,40.69682712,-73.7955422,9735.17786561265,1188.59968379447
"1651",11433,40.69836734,-73.79539297,9367.92079207921,1281.65004950495
"1652",11433,40.69633878,-73.79517614,7989.40711462451,968.853596837945
"1653",11433,40.69586828,-73.79483996,6923.47826086957,858.040632411067
"1654",11433,40.6975125,-73.79478219,16160.5063291139,2034.87257383966
"1655",11433,40.69656416,-73.7946393,12613.4387351779,1526.52648221344
"1656",11433,40.69538306,-73.79448639,7232.72727272727,881.85814229249
"1657",11433,40.69609755,-73.79429992,8318.73517786561,1011.2537944664
"1658",11433,40.69673695,-73.79420625,5945.14767932489,756.980801687764
"1659",11433,40.69480515,-73.79406038,9901.34387351779,1217.44533596838
"1660",11433,40.69562498,-73.79395693,7130.1185770751,871.815770750988
"1661",11433,40.69509217,-73.79376564,24610.6329113924,2989.80628691983
"1662",11433,40.69431898,-73.79370406,10400.3162055336,1278.28154150198
"1663",11433,40.6960013,-73.79367559,5880.75949367089,736.033122362869
"1664",11433,40.69385045,-73.79336607,10211.0671936759,1252.05371541502
"1665",11433,40.69415505,-73.79305652,14654.5306122449,1859.94093877551
"1666",11433,40.69506363,-73.79297594,5873.08016877637,744.473206751055
"1667",11433,40.69317086,-73.79262004,10742.1097046414,1373.91953586498
"1668",11433,40.69451907,-73.79260344,6781.85654008439,847.384599156118
"1669",11433,40.69315459,-73.79212214,14702.9535864979,1851.4558649789
"1670",11433,40.6937348,-73.7920239,14681.1814345992,1840.95966244726
"1671",11433,40.69271626,-73.79127547,9934.93670886076,1255.46607594937
"1672",11432,40.70824033,-73.79052426,2361.43378746594,335.46059400545
"1673",11433,40.70609314,-73.78894243,83240.9448818898,10983.2648031496
"1674",11692,40.59405169,-73.78595883,34694.375,5646.18796875
"1675",11692,40.59304714,-73.78589598,33906.4,5581.1992
"1676",11692,40.59374867,-73.78568394,20080.7692307692,3528.81130769231
"1677",11692,40.59484184,-73.7851508,41073.75,6568.60125
"1678",11692,40.59350149,-73.78472,33216.25,5493.443203125
"1679",11692,40.59414288,-73.78466937,35789.6062992126,5892.63661417323
"1680",11692,40.59276817,-73.78451292,31722.480620155,5176.99147286822
"1681",11434,40.68452153,-73.78366954,46285.3543307087,6106.06196850394
"1682",11434,40.68481972,-73.78281527,96172.4409448819,12543.2713385827
"1683",11434,40.68494147,-73.7823054,114951.968503937,14493.8330708661
"1684",11691,40.59672958,-73.77285765,115765.675675676,18434.6787837838
"1685",11691,40.5971294,-73.77278559,58106.8986486486,9493.28831081081
"1686",11691,40.59717644,-73.77224918,55398.9189189189,9052.01722972973
"1687",11691,40.59621282,-73.77139402,135570.75862069,21590.100137931
"1688",11691,40.61029453,-73.75303391,36497.6470588235,6112.06588235294
"1689",11691,40.60951277,-73.75278573,38468.5714285714,6500.40428571429
"1690",11691,40.61053145,-73.75229267,260370.37037037,40987.0483703704
